DATAFLOW;FREQ;STAT;SPATIAL;TIME_PERIOD;OBS_VALUE;NOT_COUNTED_PROPORTION;GENERAL_STATUS;OBS_STATUS;STATUS;LAND_SURFACE;SPECIAL_VALUE;APPROXIMATELY_LOCATED_POPULATION_PROPORTION;OBS_NOTE;MEASURE;MEASUREMENT_METHOD;UNIT_MEASURE;CONVENTIONALLY_LOCATED_PROPORTION;UNIVERSE;POPULATED;AREA_OF_DISSEMINATION;INSPIREID
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2985000E4022000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2985000E4023000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2985000E4024000;2021;84;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2985000E4025000;2021;54;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2985000E4026000;2021;9;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2985000E4027000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2985000E4028000;2021;33;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2985000E4029000;2021;375;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2985000E4030000;2021;7;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2985000E4031000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2985000E4032000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2985000E4033000;2021;103;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2985000E4034000;2021;47;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2985000E4035000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2985000E4036000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2985000E4037000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2985000E4038000;2021;108;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2985000E4039000;2021;131;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2985000E4040000;2021;36;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2985000E4041000;2021;19;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2985000E4042000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2985000E4043000;2021;116;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2985000E4044000;2021;4;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2985000E4045000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2985000E4046000;2021;5;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2985000E4047000;2021;191;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2985000E4048000;2021;11;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2985000E4049000;2021;54;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2985000E4050000;2021;151;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2985000E4051000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2985000E4052000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2986000E4013000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2986000E4014000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2986000E4015000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2986000E4016000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2986000E4017000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2986000E4018000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2986000E4019000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2986000E4020000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2986000E4021000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2986000E4022000;2021;1;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2986000E4023000;2021;15;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2986000E4024000;2021;2;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2986000E4025000;2021;4;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2986000E4026000;2021;204;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2986000E4027000;2021;66;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2986000E4028000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2986000E4029000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2986000E4030000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2986000E4031000;2021;300;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2986000E4032000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2986000E4033000;2021;69;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2986000E4034000;2021;30;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2986000E4035000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2986000E4036000;2021;48;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2986000E4037000;2021;34;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2986000E4038000;2021;7;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2986000E4039000;2021;9;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2986000E4040000;2021;139;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2986000E4041000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2986000E4042000;2021;25;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2986000E4043000;2021;77;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2986000E4044000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2986000E4045000;2021;2;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2986000E4046000;2021;51;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2986000E4047000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2986000E4048000;2021;44;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2986000E4049000;2021;341;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2986000E4050000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2986000E4051000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2987000E4014000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2987000E4015000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2987000E4016000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2987000E4017000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2987000E4018000;2021;2;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2987000E4019000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2987000E4020000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2987000E4021000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2987000E4022000;2021;121;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2987000E4023000;2021;14;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2987000E4024000;2021;63;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2987000E4025000;2021;1;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2987000E4026000;2021;76;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2987000E4027000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2987000E4028000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2987000E4029000;2021;12;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2987000E4030000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2987000E4031000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2987000E4032000;2021;4;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2987000E4033000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2987000E4034000;2021;11;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2987000E4035000;2021;28;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2987000E4036000;2021;19;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2987000E4037000;2021;16;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2987000E4038000;2021;128;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2987000E4039000;2021;6;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2987000E4040000;2021;8;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2987000E4041000;2021;210;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2987000E4042000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2987000E4043000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2987000E4044000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2987000E4045000;2021;9;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2987000E4046000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2987000E4047000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2987000E4048000;2021;1218;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2987000E4049000;2021;448;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2987000E4050000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2987000E4051000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2988000E4015000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2988000E4016000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2988000E4017000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2988000E4018000;2021;420;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2988000E4019000;2021;147;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2988000E4020000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2988000E4021000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2988000E4022000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2988000E4023000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2988000E4024000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2988000E4025000;2021;67;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2988000E4026000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2988000E4027000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2988000E4028000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2988000E4029000;2021;174;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2988000E4030000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2988000E4031000;2021;87;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2988000E4032000;2021;272;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2988000E4033000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2988000E4034000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2988000E4035000;2021;1;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2988000E4036000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2988000E4037000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2988000E4038000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2988000E4039000;2021;226;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2988000E4040000;2021;7;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2988000E4041000;2021;57;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2988000E4042000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2988000E4043000;2021;34;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2988000E4044000;2021;34;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2988000E4045000;2021;7;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2988000E4046000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2988000E4047000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
